Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 4,Avst,60291.0,north america,Healthcare,1,5794.0,Application development and maintenance,2021-04-25 20:44:41.394470,156
Stage 9,Avst,60291.0,north america,Healthcare,1,5794.0,Application development and maintenance,2021-06-14 20:44:41.394470,156
Stage 1,Awthentikz,114856.0,north america,Retail & Distribution,0,7262.0,Cognitive Business Operations,2021-01-12 20:44:41.394470,157
Stage 2,Awthentikz,114856.0,north america,Retail & Distribution,0,7262.0,Cognitive Business Operations,2021-03-03 20:44:41.394470,157
Stage 3,Awthentikz,114856.0,north america,Retail & Distribution,0,7262.0,Cognitive Business Operations,2021-04-22 20:44:41.394470,157
Stage 11,Awthentikz,114856.0,north america,Retail & Distribution,0,7262.0,Cognitive Business Operations,2021-06-11 20:44:41.394470,157
Stage 1,Ažropostale,64977.007482308494,india,Retail & Distribution,1,13634.108574819062,Enterprise solution,2020-12-28 20:44:41.394470,158
Stage 9,Ažropostale,64977.007482308494,india,Retail & Distribution,1,13634.108574819062,Enterprise solution,2021-02-16 20:44:41.394470,158
Stage 1,B/E Aerospace,50803.0,north america,Retail & Distribution,0,10320.785432823091,Application development and maintenance,2020-10-23 20:44:41.394470,159
Stage 9,B/E Aerospace,50803.0,north america,Retail & Distribution,0,10320.785432823091,Application development and maintenance,2020-12-12 20:44:41.394470,159
Stage 1,Babcock And Wilcox,227259.05497465748,asia-pacific,BFSI,1,14698.0,Business process outsourcing,2020-07-28 20:44:41.394470,160
Stage 2,Babcock And Wilcox,227259.05497465748,asia-pacific,BFSI,1,14698.0,Business process outsourcing,2020-09-16 20:44:41.394470,160
Stage 3,Babcock And Wilcox,227259.05497465748,asia-pacific,BFSI,1,14698.0,Business process outsourcing,2020-11-05 20:44:41.394470,160
Stage 4,Babcock And Wilcox,227259.05497465748,asia-pacific,BFSI,1,14698.0,Business process outsourcing,2020-12-25 20:44:41.394470,160
Stage 5,Babcock And Wilcox,227259.05497465748,asia-pacific,BFSI,1,14698.0,Business process outsourcing,2021-02-13 20:44:41.394470,160
Stage 11,Babcock And Wilcox,227259.05497465748,asia-pacific,BFSI,1,14698.0,Business process outsourcing,2021-04-04 20:44:41.394470,160
Stage 1,Back To Basics Chiropractic Clinic,233575.3815533976,north america,Others,1,20204.654623274026,Enterprise solution,2021-01-15 20:44:41.394470,161
Stage 9,Back To Basics Chiropractic Clinic,233575.3815533976,north america,Others,1,20204.654623274026,Enterprise solution,2021-03-06 20:44:41.394470,161
Stage 1,Bain & Company,79006.93369245771,north america,BFSI,0,5113.94061655222,Automation and AI,2021-03-11 20:44:41.394470,162
Stage 2,Bain & Company,79006.93369245771,north america,BFSI,0,5113.94061655222,Automation and AI,2021-04-30 20:44:41.394470,162
Stage 9,Bain & Company,79006.93369245771,north america,BFSI,0,5113.94061655222,Automation and AI,2021-06-19 20:44:41.394470,162
Stage 1,Bain Capital,79018.28503276984,india,BFSI,0,14726.768730788413,Business process outsourcing,2020-03-07 20:44:41.394470,163
Stage 9,Bain Capital,79018.28503276984,india,BFSI,0,14726.768730788413,Business process outsourcing,2020-04-26 20:44:41.394470,163
Stage 1,Baker Hughes,140315.38733916933,north america,BFSI,1,16947.559915055404,Application development and maintenance,2020-11-02 20:44:41.394470,164
Stage 2,Baker Hughes,140315.38733916933,north america,BFSI,1,16947.559915055404,Application development and maintenance,2020-12-22 20:44:41.394470,164
Stage 3,Baker Hughes,140315.38733916933,north america,BFSI,1,16947.559915055404,Application development and maintenance,2021-02-10 20:44:41.394470,164
Stage 11,Baker Hughes,140315.38733916933,north america,BFSI,1,16947.559915055404,Application development and maintenance,2021-04-01 20:44:41.394470,164
Stage 1,Balanced Fortune,82939.0,north america,Hi-Tech,0,5728.0,Cloud Infrastructure,2021-03-24 20:44:41.394470,165
Stage 9,Balanced Fortune,82939.0,north america,Hi-Tech,0,5728.0,Cloud Infrastructure,2021-05-13 20:44:41.394470,165
Stage 1,Baldor Electric Company,200282.10234425523,north america,Energy & Utilities,1,14980.30160026806,Application development and maintenance,2020-05-19 20:44:41.394470,166
Stage 9,Baldor Electric Company,200282.10234425523,north america,Energy & Utilities,1,14980.30160026806,Application development and maintenance,2020-07-08 20:44:41.394470,166
Stage 1,Ball Corp.,153117.97137495264,middle east and africa,BFSI,1,9134.382596745025,IT infrastructure services,2021-05-17 20:44:41.394470,167
Stage 9,Ball Corp.,153117.97137495264,middle east and africa,BFSI,1,9134.382596745025,IT infrastructure services,2021-07-06 20:44:41.394470,167
Stage 1,Bank Of America,161842.6968158406,india,Retail & Distribution,1,10745.0,Application development and maintenance,2020-03-09 20:44:41.394470,168
Stage 2,Bank Of America,161842.6968158406,india,Retail & Distribution,1,10745.0,Application development and maintenance,2020-04-28 20:44:41.394470,168
Stage 3,Bank Of America,161842.6968158406,india,Retail & Distribution,1,10745.0,Application development and maintenance,2020-06-17 20:44:41.394470,168
Stage 11,Bank Of America,161842.6968158406,india,Retail & Distribution,1,10745.0,Application development and maintenance,2020-08-06 20:44:41.394470,168
Stage 1,Bank Of New York Mellon,193294.9734055919,others,Retail & Distribution,1,9370.0,Consulting,2020-06-11 20:44:41.394470,169
Stage 9,Bank Of New York Mellon,193294.9734055919,others,Retail & Distribution,1,9370.0,Consulting,2020-07-31 20:44:41.394470,169
Stage 1,Barnes & Noble,47213.61885796015,north america,BFSI,0,21321.390993409856,Application development and maintenance,2021-03-29 20:44:41.394470,170
Stage 2,Barnes & Noble,47213.61885796015,north america,BFSI,0,21321.390993409856,Application development and maintenance,2021-05-18 20:44:41.394470,170
Stage 3,Barnes & Noble,47213.61885796015,north america,BFSI,0,21321.390993409856,Application development and maintenance,2021-07-07 20:44:41.394470,170
Stage 11,Barnes & Noble,47213.61885796015,north america,BFSI,0,21321.390993409856,Application development and maintenance,2021-08-26 20:44:41.394470,170
Stage 1,Bath & Body Works,41842.0,middle east and africa,Energy & Utilities,1,9303.0,Automation and AI,2019-08-17 20:44:41.394470,171
Stage 2,Bath & Body Works,41842.0,middle east and africa,Energy & Utilities,1,9303.0,Automation and AI,2019-10-06 20:44:41.394470,171
Stage 3,Bath & Body Works,41842.0,middle east and africa,Energy & Utilities,1,9303.0,Automation and AI,2019-11-25 20:44:41.394470,171
Stage 11,Bath & Body Works,41842.0,middle east and africa,Energy & Utilities,1,9303.0,Automation and AI,2020-01-14 20:44:41.394470,171
Stage 1,Baxter International,198245.19093567625,india,BFSI,1,19227.59472940551,Application development and maintenance,2020-06-15 20:44:41.394470,172
Stage 9,Baxter International,198245.19093567625,india,BFSI,1,19227.59472940551,Application development and maintenance,2020-08-04 20:44:41.394470,172
Stage 1,Bb&T Corporation,173333.9723928961,north america,Others,1,6366.0,IT infrastructure services,2021-03-30 20:44:41.394470,173
Stage 9,Bb&T Corporation,173333.9723928961,north america,Others,1,6366.0,IT infrastructure services,2021-05-19 20:44:41.394470,173
Stage 1,Bealls,116776.75215329217,latin america,Telecom,1,10845.33123452081,Application development and maintenance,2021-04-13 20:44:41.394470,174
Stage 9,Bealls,116776.75215329217,latin america,Telecom,1,10845.33123452081,Application development and maintenance,2021-06-02 20:44:41.394470,174
Stage 1,Bearingpoint,231952.94674246653,north america,Energy & Utilities,1,14737.0,IT infrastructure services,2020-04-19 20:44:41.394470,175
Stage 2,Bearingpoint,231952.94674246653,north america,Energy & Utilities,1,14737.0,IT infrastructure services,2020-06-08 20:44:41.394470,175
Stage 9,Bearingpoint,231952.94674246653,north america,Energy & Utilities,1,14737.0,IT infrastructure services,2020-07-28 20:44:41.394470,175
Stage 1,Beasts Of Beauty,75053.0,middle east and africa,Hi-Tech,1,21883.605046369918,Assurance services,2019-05-08 20:44:41.394470,176
Stage 2,Beasts Of Beauty,75053.0,middle east and africa,Hi-Tech,1,21883.605046369918,Assurance services,2019-06-27 20:44:41.394470,176
Stage 9,Beasts Of Beauty,75053.0,middle east and africa,Hi-Tech,1,21883.605046369918,Assurance services,2019-08-16 20:44:41.394470,176
Stage 1,Beazer Homes Usa,61232.0,asia-pacific,Retail & Distribution,1,6156.0,Automation and AI,2018-06-26 20:44:41.394470,177
Stage 2,Beazer Homes Usa,61232.0,asia-pacific,Retail & Distribution,1,6156.0,Automation and AI,2018-08-15 20:44:41.394470,177
Stage 3,Beazer Homes Usa,61232.0,asia-pacific,Retail & Distribution,1,6156.0,Automation and AI,2018-10-04 20:44:41.394470,177
Stage 11,Beazer Homes Usa,61232.0,asia-pacific,Retail & Distribution,1,6156.0,Automation and AI,2018-11-23 20:44:41.394470,177
Stage 1,Bebo,73678.03831415084,north america,Healthcare,1,16249.464811545022,Application development and maintenance,2021-01-11 20:44:41.394470,178
Stage 9,Bebo,73678.03831415084,north america,Healthcare,1,16249.464811545022,Application development and maintenance,2021-03-02 20:44:41.394470,178
Stage 1,Bechtel,151604.71487772482,north america,BFSI,1,9377.47699710076,Asset leverage solutions,2021-01-30 20:44:41.394470,179
Stage 2,Bechtel,151604.71487772482,north america,BFSI,1,9377.47699710076,Asset leverage solutions,2021-03-21 20:44:41.394470,179
Stage 11,Bechtel,151604.71487772482,north america,BFSI,1,9377.47699710076,Asset leverage solutions,2021-05-10 20:44:41.394470,179
Stage 1,Beckman Coulter,45077.45351923128,north america,Manufacturing,1,5160.0,Engineering and Industrial services,2021-04-06 20:44:41.394470,180
Stage 9,Beckman Coulter,45077.45351923128,north america,Manufacturing,1,5160.0,Engineering and Industrial services,2021-05-26 20:44:41.394470,180
Stage 1,Becton Dickinson,83102.0,north america,Manufacturing,1,12717.0,Automation and AI,2021-05-15 20:44:41.394470,181
Stage 1,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2020-12-13 20:44:41.394470,182
Stage 2,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2021-02-01 20:44:41.394470,182
Stage 3,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2021-03-23 20:44:41.394470,182
Stage 4,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2021-05-12 20:44:41.394470,182
Stage 5,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2021-07-01 20:44:41.394470,182
Stage 6,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2021-08-20 20:44:41.394470,182
Stage 7,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2021-10-09 20:44:41.394470,182
Stage 8,Bed Bath & Beyond,267181.39837407635,others,Media,1,12954.4079181766,Application development and maintenance,2021-11-28 20:44:41.394470,182
Stage 1,Belk,227215.67827037445,north america,Manufacturing,1,6341.0,Assurance services,2020-05-05 20:44:41.394470,183
Stage 9,Belk,227215.67827037445,north america,Manufacturing,1,6341.0,Assurance services,2020-06-24 20:44:41.394470,183
Stage 1,Belkin,259623.16006707842,north america,BFSI,0,9181.67395425433,Business process outsourcing,2019-02-12 20:44:41.394470,184
Stage 2,Belkin,259623.16006707842,north america,BFSI,0,9181.67395425433,Business process outsourcing,2019-04-03 20:44:41.394470,184
Stage 9,Belkin,259623.16006707842,north america,BFSI,0,9181.67395425433,Business process outsourcing,2019-05-23 20:44:41.394470,184
Stage 1,Belle Ladi,71751.2082539195,europe,BFSI,1,9305.766094589651,Business process outsourcing,2020-12-13 20:44:41.394470,185
Stage 2,Belle Ladi,71751.2082539195,europe,BFSI,1,9305.766094589651,Business process outsourcing,2021-02-01 20:44:41.394470,185
Stage 9,Belle Ladi,71751.2082539195,europe,BFSI,1,9305.766094589651,Business process outsourcing,2021-03-23 20:44:41.394470,185
Stage 1,Belle Lady,38949.0,north america,Manufacturing,1,18956.30534350289,Application development and maintenance,2020-04-11 20:44:41.394470,186
Stage 2,Belle Lady,38949.0,north america,Manufacturing,1,18956.30534350289,Application development and maintenance,2020-05-31 20:44:41.394470,186
Stage 9,Belle Lady,38949.0,north america,Manufacturing,1,18956.30534350289,Application development and maintenance,2020-07-20 20:44:41.394470,186
Stage 1,Bellwether Technology Corporation,193758.5610304154,india,BFSI,1,8210.6736524111,Application development and maintenance,2021-04-09 20:44:41.394470,187
Stage 8,Bellwether Technology Corporation,193758.5610304154,india,BFSI,1,8210.6736524111,Application development and maintenance,2021-05-29 20:44:41.394470,187
Stage 1,Bemis Manufacturing Company,248229.3550711126,north america,BFSI,1,4389.880150449328,Cognitive Business Operations,2021-05-29 20:44:41.394470,188
Stage 1,Benchmark Electronics,255309.12338716575,india,BFSI,1,10724.0,Application development and maintenance,2020-03-19 20:44:41.394470,189
Stage 9,Benchmark Electronics,255309.12338716575,india,BFSI,1,10724.0,Application development and maintenance,2020-05-08 20:44:41.394470,189
Stage 1,Benesome,114424.14867787599,middle east and africa,Others,1,5388.66174036739,Application development and maintenance,2019-10-26 20:44:41.394470,190
Stage 9,Benesome,114424.14867787599,middle east and africa,Others,1,5388.66174036739,Application development and maintenance,2019-12-15 20:44:41.394470,190
Stage 1,Berkshire Hathaway,255198.38475355358,north america,Retail & Distribution,1,14349.096180599445,Engineering and Industrial services,2019-08-31 20:44:41.394470,191
Stage 2,Berkshire Hathaway,255198.38475355358,north america,Retail & Distribution,1,14349.096180599445,Engineering and Industrial services,2019-10-20 20:44:41.394470,191
Stage 9,Berkshire Hathaway,255198.38475355358,north america,Retail & Distribution,1,14349.096180599445,Engineering and Industrial services,2019-12-09 20:44:41.394470,191
Stage 1,Berry Plastics,54740.58659938801,UK,BFSI,0,23579.184976071287,Business process outsourcing,2021-03-13 20:44:41.394470,192
Stage 2,Berry Plastics,54740.58659938801,UK,BFSI,0,23579.184976071287,Business process outsourcing,2021-05-02 20:44:41.394470,192
Stage 5,Berry Plastics,54740.58659938801,UK,BFSI,0,23579.184976071287,Business process outsourcing,2021-06-21 20:44:41.394470,192
Stage 9,Berry Plastics,54740.58659938801,UK,BFSI,0,23579.184976071287,Business process outsourcing,2021-08-10 20:44:41.394470,192
Stage 1,Best Biz Survis,154881.66611915795,north america,Retail & Distribution,0,11557.0,Asset leverage solutions,2019-11-27 20:44:41.394470,193
Stage 9,Best Biz Survis,154881.66611915795,north america,Retail & Distribution,0,11557.0,Asset leverage solutions,2020-01-16 20:44:41.394470,193
Stage 1,Best Buy,151860.04242627107,middle east and africa,BFSI,0,3630.0,Application development and maintenance,2020-03-13 20:44:41.394470,194
Stage 2,Best Buy,151860.04242627107,middle east and africa,BFSI,0,3630.0,Application development and maintenance,2020-05-02 20:44:41.394470,194
Stage 9,Best Buy,151860.04242627107,middle east and africa,BFSI,0,3630.0,Application development and maintenance,2020-06-21 20:44:41.394470,194
Stage 1,Better Business Ideas And Services,139726.0,others,Energy & Utilities,1,13429.0,IT infrastructure services,2021-01-08 20:44:41.394470,195
Stage 9,Better Business Ideas And Services,139726.0,others,Energy & Utilities,1,13429.0,IT infrastructure services,2021-02-27 20:44:41.394470,195
Stage 1,Bfg Technologies,79382.577090206,north america,Others,0,1182.18443003611,Cognitive Business Operations,2020-06-24 20:44:41.394470,196
Stage 9,Bfg Technologies,79382.577090206,north america,Others,0,1182.18443003611,Cognitive Business Operations,2020-08-13 20:44:41.394470,196
Stage 1,Big Lots,209041.02119206626,north america,BFSI,0,11801.743095222308,Business process outsourcing,2019-11-09 20:44:41.394470,197
Stage 9,Big Lots,209041.02119206626,north america,BFSI,0,11801.743095222308,Business process outsourcing,2019-12-29 20:44:41.394470,197
Stage 1,Biggby Coffee,97324.0,latin america,BFSI,0,14409.880076628575,Engineering and Industrial services,2020-08-23 20:44:41.394470,198
Stage 9,Biggby Coffee,97324.0,latin america,BFSI,0,14409.880076628575,Engineering and Industrial services,2020-10-12 20:44:41.394470,198
Stage 1,Bio-Rad Laboratories,96460.0,asia-pacific,Healthcare,1,4761.0,Application development and maintenance,2021-01-27 20:44:41.394470,199
Stage 3,Bio-Rad Laboratories,96460.0,asia-pacific,Healthcare,1,4761.0,Application development and maintenance,2021-03-18 20:44:41.394470,199
Stage 11,Bio-Rad Laboratories,96460.0,asia-pacific,Healthcare,1,4761.0,Application development and maintenance,2021-05-07 20:44:41.394470,199
Stage 1,Biomet,137017.0144722637,north america,Hi-Tech,1,19462.289009460957,Assurance services,2020-09-24 20:44:41.394470,200
Stage 2,Biomet,137017.0144722637,north america,Hi-Tech,1,19462.289009460957,Assurance services,2020-11-13 20:44:41.394470,200
Stage 9,Biomet,137017.0144722637,north america,Hi-Tech,1,19462.289009460957,Assurance services,2021-01-02 20:44:41.394470,200
Stage 1,Birdwell,254799.01367903865,india,Manufacturing,1,18252.861746923536,Cloud Infrastructure,2021-01-04 20:44:41.394470,201
Stage 2,Birdwell,254799.01367903865,india,Manufacturing,1,18252.861746923536,Cloud Infrastructure,2021-02-23 20:44:41.394470,201
Stage 9,Birdwell,254799.01367903865,india,Manufacturing,1,18252.861746923536,Cloud Infrastructure,2021-04-14 20:44:41.394470,201
Stage 1,Bj Services Company,103040.05017353588,north america,BFSI,0,9469.755437279062,Application development and maintenance,2020-07-07 20:44:41.394470,202
Stage 2,Bj Services Company,103040.05017353588,north america,BFSI,0,9469.755437279062,Application development and maintenance,2020-08-26 20:44:41.394470,202
Stage 9,Bj Services Company,103040.05017353588,north america,BFSI,0,9469.755437279062,Application development and maintenance,2020-10-15 20:44:41.394470,202
Stage 1,Bj'S Wholesale Club,167375.1747171079,north america,Healthcare,0,7382.0,Asset leverage solutions,2021-04-12 20:44:41.394470,203
Stage 2,Bj'S Wholesale Club,167375.1747171079,north america,Healthcare,0,7382.0,Asset leverage solutions,2021-06-01 20:44:41.394470,203
Stage 11,Bj'S Wholesale Club,167375.1747171079,north america,Healthcare,0,7382.0,Asset leverage solutions,2021-07-21 20:44:41.394470,203
Stage 1,Black & Decker,121823.90385263573,north america,BFSI,1,14022.0,Engineering and Industrial services,2021-03-01 20:44:41.394470,204
Stage 4,Black & Decker,121823.90385263573,north america,BFSI,1,14022.0,Engineering and Industrial services,2021-04-20 20:44:41.394470,204
Stage 9,Black & Decker,121823.90385263573,north america,BFSI,1,14022.0,Engineering and Industrial services,2021-06-09 20:44:41.394470,204
Stage 1,Blackrock,225253.68387586868,north america,Hi-Tech,1,8015.192527006031,Asset leverage solutions,2018-06-18 20:44:41.394470,205
Stage 2,Blackrock,225253.68387586868,north america,Hi-Tech,1,8015.192527006031,Asset leverage solutions,2018-08-07 20:44:41.394470,205
Stage 3,Blackrock,225253.68387586868,north america,Hi-Tech,1,8015.192527006031,Asset leverage solutions,2018-09-26 20:44:41.394470,205
Stage 11,Blackrock,225253.68387586868,north america,Hi-Tech,1,8015.192527006031,Asset leverage solutions,2018-11-15 20:44:41.394470,205
Stage 1,Blockbuster Inc.,51589.16002065647,north america,BFSI,1,22881.91363328562,Engineering and Industrial services,2021-01-15 20:44:41.394470,206
Stage 9,Blockbuster Inc.,51589.16002065647,north america,BFSI,1,22881.91363328562,Engineering and Industrial services,2021-03-06 20:44:41.394470,206
Stage 1,Bluelinx Holdings,229202.2396099119,north america,Energy & Utilities,1,11111.54482851716,Application development and maintenance,2021-05-08 20:44:41.394470,207
Stage 3,Bluelinx Holdings,229202.2396099119,north america,Energy & Utilities,1,11111.54482851716,Application development and maintenance,2021-06-27 20:44:41.394470,207
Stage 1,"Blyth, Inc.",203024.34172163636,north america,BFSI,1,22756.3547956985,Application development and maintenance,2019-08-16 20:44:41.394470,208
Stage 9,"Blyth, Inc.",203024.34172163636,north america,BFSI,1,22756.3547956985,Application development and maintenance,2019-10-05 20:44:41.394470,208
Stage 1,Bmc Software,89106.0,north america,Retail & Distribution,1,8995.504770241074,Cognitive Business Operations,2021-04-14 20:44:41.394470,209
Stage 9,Bmc Software,89106.0,north america,Retail & Distribution,1,8995.504770241074,Cognitive Business Operations,2021-06-03 20:44:41.394470,209
Stage 1,Bnsf Railway,188808.9195217412,india,Telecom,1,6853.316785646493,Application development and maintenance,2019-11-02 20:44:41.394470,210
Stage 9,Bnsf Railway,188808.9195217412,india,Telecom,1,6853.316785646493,Application development and maintenance,2019-12-22 20:44:41.394470,210
Stage 1,Bob Evans Restaurants,193706.2107058207,north america,Retail & Distribution,1,8327.805862962647,Application development and maintenance,2021-05-08 20:44:41.394470,211
Stage 1,Body Fate,93084.0,others,BFSI,1,4181.473436048554,Cognitive Business Operations,2020-08-12 20:44:41.394470,212
Stage 9,Body Fate,93084.0,others,BFSI,1,4181.473436048554,Cognitive Business Operations,2020-10-01 20:44:41.394470,212
Stage 1,Body Toning,173677.53169514195,india,Retail & Distribution,1,12424.467007578896,Enterprise solution,2020-08-30 20:44:41.394470,213
Stage 2,Body Toning,173677.53169514195,india,Retail & Distribution,1,12424.467007578896,Enterprise solution,2020-10-19 20:44:41.394470,213
Stage 3,Body Toning,173677.53169514195,india,Retail & Distribution,1,12424.467007578896,Enterprise solution,2020-12-08 20:44:41.394470,213
Stage 11,Body Toning,173677.53169514195,india,Retail & Distribution,1,12424.467007578896,Enterprise solution,2021-01-27 20:44:41.394470,213
Stage 1,Boeing,47820.32838343039,north america,Media,1,18248.414306949308,Application development and maintenance,2019-03-05 20:44:41.394470,214
Stage 9,Boeing,47820.32838343039,north america,Media,1,18248.414306949308,Application development and maintenance,2019-04-24 20:44:41.394470,214
Stage 1,Boise Cascade,240719.6417322234,north america,Travel and Hospitality,1,20905.704734712803,Application development and maintenance,2018-12-30 20:44:41.394470,215
Stage 9,Boise Cascade,240719.6417322234,north america,Travel and Hospitality,1,20905.704734712803,Application development and maintenance,2019-02-18 20:44:41.394470,215
Stage 1,Bold Ideas,91442.77162129447,asia-pacific,Manufacturing,1,17740.13787574163,Cognitive Business Operations,2021-03-16 20:44:41.394470,216
Stage 5,Bold Ideas,91442.77162129447,asia-pacific,Manufacturing,1,17740.13787574163,Cognitive Business Operations,2021-05-05 20:44:41.394470,216
Stage 9,Bold Ideas,91442.77162129447,asia-pacific,Manufacturing,1,17740.13787574163,Cognitive Business Operations,2021-06-24 20:44:41.394470,216
Stage 1,Bonanza Produce Stores,67485.0,middle east and africa,BFSI,1,14563.0,Engineering and Industrial services,2021-04-17 20:44:41.394470,217
Stage 1,Borders Group,273372.54756543343,north america,BFSI,0,13525.240345259013,IT infrastructure services,2019-02-13 20:44:41.394470,218
Stage 2,Borders Group,273372.54756543343,north america,BFSI,0,13525.240345259013,IT infrastructure services,2019-04-04 20:44:41.394470,218
Stage 3,Borders Group,273372.54756543343,north america,BFSI,0,13525.240345259013,IT infrastructure services,2019-05-24 20:44:41.394470,218
Stage 4,Borders Group,273372.54756543343,north america,BFSI,0,13525.240345259013,IT infrastructure services,2019-07-13 20:44:41.394470,218
Stage 5,Borders Group,273372.54756543343,north america,BFSI,0,13525.240345259013,IT infrastructure services,2019-09-01 20:44:41.394470,218
Stage 11,Borders Group,273372.54756543343,north america,BFSI,0,13525.240345259013,IT infrastructure services,2019-10-21 20:44:41.394470,218
Stage 1,Borgwarner,66828.0,asia-pacific,Healthcare,0,11146.0,Engineering and Industrial services,2019-09-05 20:44:41.394470,219
Stage 2,Borgwarner,66828.0,asia-pacific,Healthcare,0,11146.0,Engineering and Industrial services,2019-10-25 20:44:41.394470,219
Stage 3,Borgwarner,66828.0,asia-pacific,Healthcare,0,11146.0,Engineering and Industrial services,2019-12-14 20:44:41.394470,219
Stage 11,Borgwarner,66828.0,asia-pacific,Healthcare,0,11146.0,Engineering and Industrial services,2020-02-02 20:44:41.394470,219
Stage 1,Bosch Brewing Company,49531.221362164906,north america,Healthcare,1,23175.290388971534,IT infrastructure services,2020-05-22 20:44:41.394470,220
Stage 9,Bosch Brewing Company,49531.221362164906,north america,Healthcare,1,23175.290388971534,IT infrastructure services,2020-07-11 20:44:41.394470,220
Stage 1,Bose Corporation,147929.0,north america,BFSI,1,24041.520118850796,Application development and maintenance,2021-01-28 20:44:41.394470,221
Stage 2,Bose Corporation,147929.0,north america,BFSI,1,24041.520118850796,Application development and maintenance,2021-03-19 20:44:41.394470,221
Stage 4,Bose Corporation,147929.0,north america,BFSI,1,24041.520118850796,Application development and maintenance,2021-05-08 20:44:41.394470,221
Stage 5,Bose Corporation,147929.0,north america,BFSI,1,24041.520118850796,Application development and maintenance,2021-06-27 20:44:41.394470,221
Stage 7,Bose Corporation,147929.0,north america,BFSI,1,24041.520118850796,Application development and maintenance,2021-08-16 20:44:41.394470,221
Stage 8,Bose Corporation,147929.0,north america,BFSI,1,24041.520118850796,Application development and maintenance,2021-10-05 20:44:41.394470,221
Stage 1,Boston Acoustics,103593.0,latin america,Manufacturing,0,7768.6700804441625,Engineering and Industrial services,2020-03-07 20:44:41.394470,222
Stage 2,Boston Acoustics,103593.0,latin america,Manufacturing,0,7768.6700804441625,Engineering and Industrial services,2020-04-26 20:44:41.394470,222
Stage 9,Boston Acoustics,103593.0,latin america,Manufacturing,0,7768.6700804441625,Engineering and Industrial services,2020-06-15 20:44:41.394470,222
Stage 1,Boston Scientific,213910.6084386281,europe,Telecom,0,18393.813782414152,Application development and maintenance,2020-04-10 20:44:41.394470,223
Stage 9,Boston Scientific,213910.6084386281,europe,Telecom,0,18393.813782414152,Application development and maintenance,2020-05-30 20:44:41.394470,223
Stage 1,Bountiful Harvest Health Food Store,256829.0685452292,north america,BFSI,0,8981.0,Engineering and Industrial services,2020-07-16 20:44:41.394470,224
Stage 2,Bountiful Harvest Health Food Store,256829.0685452292,north america,BFSI,0,8981.0,Engineering and Industrial services,2020-09-04 20:44:41.394470,224
Stage 9,Bountiful Harvest Health Food Store,256829.0685452292,north america,BFSI,0,8981.0,Engineering and Industrial services,2020-10-24 20:44:41.394470,224
Stage 1,Boyd Gaming,82294.7504886859,north america,BFSI,1,12523.0,Application development and maintenance,2020-12-23 20:44:41.394470,225
Stage 2,Boyd Gaming,82294.7504886859,north america,BFSI,1,12523.0,Application development and maintenance,2021-02-11 20:44:41.394470,225
Stage 9,Boyd Gaming,82294.7504886859,north america,BFSI,1,12523.0,Application development and maintenance,2021-04-02 20:44:41.394470,225
Stage 1,Bradley Pharmaceuticals,226609.29557172643,latin america,BFSI,1,24702.788967243872,Automation and AI,2021-02-02 20:44:41.394470,226
Stage 3,Bradley Pharmaceuticals,226609.29557172643,latin america,BFSI,1,24702.788967243872,Automation and AI,2021-03-24 20:44:41.394470,226
Stage 4,Bradley Pharmaceuticals,226609.29557172643,latin america,BFSI,1,24702.788967243872,Automation and AI,2021-05-13 20:44:41.394470,226
Stage 6,Bradley Pharmaceuticals,226609.29557172643,latin america,BFSI,1,24702.788967243872,Automation and AI,2021-07-02 20:44:41.394470,226
Stage 7,Bradley Pharmaceuticals,226609.29557172643,latin america,BFSI,1,24702.788967243872,Automation and AI,2021-08-21 20:44:41.394470,226
Stage 8,Bradley Pharmaceuticals,226609.29557172643,latin america,BFSI,1,24702.788967243872,Automation and AI,2021-10-10 20:44:41.394470,226
Stage 1,Briggs & Stratton,142882.0,middle east and africa,BFSI,0,25978.041280529516,Application development and maintenance,2021-04-25 20:44:41.394470,227
Stage 3,Briggs & Stratton,142882.0,middle east and africa,BFSI,0,25978.041280529516,Application development and maintenance,2021-06-14 20:44:41.394470,227
Stage 7,Briggs & Stratton,142882.0,middle east and africa,BFSI,0,25978.041280529516,Application development and maintenance,2021-08-03 20:44:41.394470,227
Stage 8,Briggs & Stratton,142882.0,middle east and africa,BFSI,0,25978.041280529516,Application development and maintenance,2021-09-22 20:44:41.394470,227
Stage 1,Brightpoint,77545.0,north america,Retail & Distribution,0,22278.201666477795,Assurance services,2020-09-18 20:44:41.394470,228
Stage 3,Brightpoint,77545.0,north america,Retail & Distribution,0,22278.201666477795,Assurance services,2020-11-07 20:44:41.394470,228
