Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 1,Arkeia Software,168532.67998563018,north america,BFSI,1,15415.00111151092,Application development and maintenance,2019-10-27 20:17:37.325647,120
Stage 2,Arkeia Software,168532.67998563018,north america,BFSI,1,15415.00111151092,Application development and maintenance,2019-10-31 20:17:37.325647,120
Stage 11,Arkeia Software,168532.67998563018,north america,BFSI,1,15415.00111151092,Application development and maintenance,2020-02-07 20:17:37.325647,120
Stage 1,Armstrong World Industries,198881.63347257135,north america,Manufacturing,1,4821.152183416802,Consulting,2021-02-06 20:17:37.325647,121
Stage 9,Armstrong World Industries,198881.63347257135,north america,Manufacturing,1,4821.152183416802,Consulting,2021-03-12 20:17:37.325647,121
Stage 1,Arrow Electronics,192158.4656812228,asia-pacific,BFSI,0,10411.209867602922,Consulting,2020-08-30 20:17:37.325647,122
Stage 9,Arrow Electronics,192158.4656812228,asia-pacific,BFSI,0,10411.209867602922,Consulting,2021-03-21 20:17:37.325647,122
Stage 1,Arryx,144068.58400438516,europe,BFSI,1,4399.183834234686,IT infrastructure services,2020-12-21 20:17:37.325647,123
Stage 3,Arryx,144068.58400438516,europe,BFSI,1,4399.183834234686,IT infrastructure services,2021-01-21 20:17:37.325647,123
Stage 4,Arryx,144068.58400438516,europe,BFSI,1,4399.183834234686,IT infrastructure services,2021-02-16 20:17:37.325647,123
Stage 5,Arryx,144068.58400438516,europe,BFSI,1,4399.183834234686,IT infrastructure services,2021-02-17 20:17:37.325647,123
Stage 10,Arryx,144068.58400438516,europe,BFSI,1,4399.183834234686,IT infrastructure services,2021-02-23 20:17:37.325647,123
Stage 1,Arvinmeritor,54329.391255243354,north america,Retail & Distribution,1,12525.0,Application development and maintenance,2021-03-31 20:17:37.325647,124
Stage 3,Arvinmeritor,54329.391255243354,north america,Retail & Distribution,1,12525.0,Application development and maintenance,2021-05-16 20:17:37.325647,124
Stage 5,Arvinmeritor,54329.391255243354,north america,Retail & Distribution,1,12525.0,Application development and maintenance,2021-06-11 20:17:37.325647,124
Stage 6,Arvinmeritor,54329.391255243354,north america,Retail & Distribution,1,12525.0,Application development and maintenance,2021-07-08 20:17:37.325647,124
Stage 1,Asarco (American Smelting And Refining Company),113325.59162162631,north america,Telecom,1,4954.0,Asset leverage solutions,2018-11-24 20:17:37.325647,125
Stage 9,Asarco (American Smelting And Refining Company),113325.59162162631,north america,Telecom,1,4954.0,Asset leverage solutions,2018-12-31 20:17:37.325647,125
Stage 1,Asbury Automotive Group,188819.9420548557,north america,Hi-Tech,1,10946.254611769371,Assurance services,2021-04-30 20:17:37.325647,126
Stage 5,Asbury Automotive Group,188819.9420548557,north america,Hi-Tech,1,10946.254611769371,Assurance services,2021-05-22 20:17:37.325647,126
Stage 6,Asbury Automotive Group,188819.9420548557,north america,Hi-Tech,1,10946.254611769371,Assurance services,2021-06-15 20:17:37.325647,126
Stage 7,Asbury Automotive Group,188819.9420548557,north america,Hi-Tech,1,10946.254611769371,Assurance services,2021-07-08 20:17:37.325647,126
Stage 1,Ashland Inc.,125923.69317480664,north america,BFSI,0,12979.0,Application development and maintenance,2020-06-02 20:17:37.325647,127
Stage 9,Ashland Inc.,125923.69317480664,north america,BFSI,0,12979.0,Application development and maintenance,2020-12-13 20:17:37.325647,127
Stage 1,Asian Answers,58415.0,middle east and africa,Telecom,0,24995.081014943513,IT infrastructure services,2020-07-09 20:17:37.325647,128
Stage 9,Asian Answers,58415.0,middle east and africa,Telecom,0,24995.081014943513,IT infrastructure services,2020-12-01 20:17:37.325647,128
Stage 1,Asian Fusion,84396.39717580703,north america,Manufacturing,0,25100.251455802103,Enterprise solution,2020-10-24 20:17:37.325647,129
Stage 9,Asian Fusion,84396.39717580703,north america,Manufacturing,0,25100.251455802103,Enterprise solution,2020-11-20 20:17:37.325647,129
Stage 1,Asian Junction,65605.49302359897,north america,Retail & Distribution,1,6847.043306871615,Application development and maintenance,2020-12-31 20:17:37.325647,130
Stage 9,Asian Junction,65605.49302359897,north america,Retail & Distribution,1,6847.043306871615,Application development and maintenance,2021-05-03 20:17:37.325647,130
Stage 1,Asian Plan,244800.46561792932,europe,Retail & Distribution,1,7682.859675459729,Automation and AI,2021-05-02 20:17:37.325647,131
Stage 5,Asian Plan,244800.46561792932,europe,Retail & Distribution,1,7682.859675459729,Automation and AI,2021-05-24 20:17:37.325647,131
Stage 8,Asian Plan,244800.46561792932,europe,Retail & Distribution,1,7682.859675459729,Automation and AI,2021-05-26 20:17:37.325647,131
Stage 1,Asian Solutions,103606.36566934887,india,BFSI,0,5574.1959318996105,Application development and maintenance,2020-02-20 20:17:37.325647,132
Stage 9,Asian Solutions,103606.36566934887,india,BFSI,0,5574.1959318996105,Application development and maintenance,2020-03-14 20:17:37.325647,132
Stage 1,Asiatic Solutions,208123.29419964086,north america,Telecom,0,22981.325601080516,Cloud Infrastructure,2020-08-28 20:17:37.325647,133
Stage 2,Asiatic Solutions,208123.29419964086,north america,Telecom,0,22981.325601080516,Cloud Infrastructure,2020-12-05 20:17:37.325647,133
Stage 11,Asiatic Solutions,208123.29419964086,north america,Telecom,0,22981.325601080516,Cloud Infrastructure,2020-12-11 20:17:37.325647,133
Stage 1,Askmenow,42528.135074872924,europe,Retail & Distribution,1,9581.99293795053,Application development and maintenance,2021-01-05 20:17:37.325647,134
Stage 2,Askmenow,42528.135074872924,europe,Retail & Distribution,1,9581.99293795053,Application development and maintenance,2021-03-16 20:17:37.325647,134
Stage 3,Askmenow,42528.135074872924,europe,Retail & Distribution,1,9581.99293795053,Application development and maintenance,2021-04-19 20:17:37.325647,134
Stage 9,Askmenow,42528.135074872924,europe,Retail & Distribution,1,9581.99293795053,Application development and maintenance,2021-07-25 20:17:37.325647,134
Stage 1,Aspyr Media,208688.8485534995,north america,BFSI,1,5977.676295108837,Enterprise solution,2018-09-02 20:17:37.325647,135
Stage 2,Aspyr Media,208688.8485534995,north america,BFSI,1,5977.676295108837,Enterprise solution,2019-02-27 20:17:37.325647,135
Stage 3,Aspyr Media,208688.8485534995,north america,BFSI,1,5977.676295108837,Enterprise solution,2019-05-21 20:17:37.325647,135
Stage 9,Aspyr Media,208688.8485534995,north america,BFSI,1,5977.676295108837,Enterprise solution,2019-05-30 20:17:37.325647,135
Stage 1,Assurant,43328.017273852456,north america,Hi-Tech,1,21260.884300485428,Cloud Infrastructure,2020-11-29 20:17:37.325647,136
Stage 9,Assurant,43328.017273852456,north america,Hi-Tech,1,21260.884300485428,Cloud Infrastructure,2020-12-09 20:17:37.325647,136
Stage 1,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2018-10-16 20:17:37.325647,137
Stage 2,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2018-12-10 20:17:37.325647,137
Stage 3,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2018-12-25 20:17:37.325647,137
Stage 4,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2019-02-22 20:17:37.325647,137
Stage 5,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2019-03-28 20:17:37.325647,137
Stage 6,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2019-08-13 20:17:37.325647,137
Stage 7,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2020-01-10 20:17:37.325647,137
Stage 9,At&T,248345.24288826538,north america,BFSI,0,18482.48158428288,Cognitive Business Operations,2020-04-14 20:17:37.325647,137
Stage 1,Atari,138625.63558597417,north america,Hi-Tech,0,4817.0,Cognitive Business Operations,2021-01-16 20:17:37.325647,138
Stage 11,Atari,138625.63558597417,north america,Hi-Tech,0,4817.0,Cognitive Business Operations,2021-02-21 20:17:37.325647,138
Stage 1,Atlas Architectural Designs,68628.0,india,BFSI,1,5704.0,IT infrastructure services,2018-07-21 20:17:37.325647,139
Stage 9,Atlas Architectural Designs,68628.0,india,BFSI,1,5704.0,IT infrastructure services,2018-09-17 20:17:37.325647,139
Stage 1,Atlas Realty,66404.08354801312,europe,Manufacturing,0,19804.56150703698,Application development and maintenance,2021-05-16 20:17:37.325647,140
Stage 2,Atlas Realty,66404.08354801312,europe,Manufacturing,0,19804.56150703698,Application development and maintenance,2021-05-27 20:17:37.325647,140
Stage 4,Atlas Realty,66404.08354801312,europe,Manufacturing,0,19804.56150703698,Application development and maintenance,2021-06-10 20:17:37.325647,140
Stage 10,Atlas Realty,66404.08354801312,europe,Manufacturing,0,19804.56150703698,Application development and maintenance,2021-06-15 20:17:37.325647,140
Stage 1,Atmos Energy,57678.9327991645,north america,BFSI,0,12516.0,Application development and maintenance,2018-11-20 20:17:37.325647,141
Stage 9,Atmos Energy,57678.9327991645,north america,BFSI,0,12516.0,Application development and maintenance,2019-01-02 20:17:37.325647,141
Stage 1,Audiovox,154716.62402754562,india,Retail & Distribution,0,6419.0,Cloud Infrastructure,2021-05-19 20:17:37.325647,142
Stage 9,Audiovox,154716.62402754562,india,Retail & Distribution,0,6419.0,Cloud Infrastructure,2021-05-20 20:17:37.325647,142
Stage 1,Auto-Owners Insurance,78175.71650023677,india,Telecom,1,16864.596991981878,Application development and maintenance,2020-07-11 20:17:37.325647,143
Stage 9,Auto-Owners Insurance,78175.71650023677,india,Telecom,1,16864.596991981878,Application development and maintenance,2020-08-09 20:17:37.325647,143
Stage 1,Autodesk,87956.0,north america,BFSI,1,19653.956206275892,Application development and maintenance,2020-12-28 20:17:37.325647,144
Stage 9,Autodesk,87956.0,north america,BFSI,1,19653.956206275892,Application development and maintenance,2021-04-30 20:17:37.325647,144
Stage 1,Autoliv,45398.09352783709,europe,Retail & Distribution,1,7748.2672764798335,Business process outsourcing,2020-09-23 20:17:37.325647,145
Stage 9,Autoliv,45398.09352783709,europe,Retail & Distribution,1,7748.2672764798335,Business process outsourcing,2021-02-08 20:17:37.325647,145
Stage 1,Automatic Data Processing,36929.0,asia-pacific,BFSI,1,5845.048082815063,Cognitive Business Operations,2019-07-31 20:17:37.325647,146
Stage 9,Automatic Data Processing,36929.0,asia-pacific,BFSI,1,5845.048082815063,Cognitive Business Operations,2019-08-02 20:17:37.325647,146
Stage 1,Autonation,90641.0,india,Manufacturing,1,14291.769800884298,Consulting,2019-09-29 20:17:37.325647,147
Stage 9,Autonation,90641.0,india,Manufacturing,1,14291.769800884298,Consulting,2020-01-06 20:17:37.325647,147
Stage 1,Autozone,61183.32810584151,europe,BFSI,1,6099.0,Cloud Infrastructure,2020-05-18 20:17:37.325647,148
Stage 2,Autozone,61183.32810584151,europe,BFSI,1,6099.0,Cloud Infrastructure,2020-05-18 20:17:37.325647,148
Stage 11,Autozone,61183.32810584151,europe,BFSI,1,6099.0,Cloud Infrastructure,2020-06-10 20:17:37.325647,148
Stage 1,Avant Garde Appraisal,232410.4346260272,middle east and africa,BFSI,1,16228.014533159965,Cloud Infrastructure,2019-06-30 20:17:37.325647,149
Stage 9,Avant Garde Appraisal,232410.4346260272,middle east and africa,BFSI,1,16228.014533159965,Cloud Infrastructure,2019-08-28 20:17:37.325647,149
Stage 1,Avant Garde Appraisal Group,121484.73354626655,north america,Energy & Utilities,1,26089.537402164005,Business process outsourcing,2021-01-24 20:17:37.325647,150
Stage 9,Avant Garde Appraisal Group,121484.73354626655,north america,Energy & Utilities,1,26089.537402164005,Business process outsourcing,2021-03-19 20:17:37.325647,150
Stage 1,Avant Garde Interior Designs,40437.036247244156,north america,BFSI,1,22833.760114500292,IT infrastructure services,2020-09-01 20:17:37.325647,151
Stage 9,Avant Garde Interior Designs,40437.036247244156,north america,BFSI,1,22833.760114500292,IT infrastructure services,2021-05-30 20:17:37.325647,151
Stage 1,Avaya,59428.0,north america,Manufacturing,0,20179.605362167345,Cognitive Business Operations,2019-12-27 20:17:37.325647,152
Stage 9,Avaya,59428.0,north america,Manufacturing,0,20179.605362167345,Cognitive Business Operations,2020-07-15 20:17:37.325647,152
Stage 1,Avery Dennison,54462.0,north america,BFSI,0,19335.215627297373,Enterprise solution,2019-09-13 20:17:37.325647,153
Stage 9,Avery Dennison,54462.0,north america,BFSI,0,19335.215627297373,Enterprise solution,2019-09-24 20:17:37.325647,153
Stage 1,Avis Budget Group,237667.49019868963,india,BFSI,0,7647.245596612607,Application development and maintenance,2020-12-01 20:17:37.325647,154
Stage 9,Avis Budget Group,237667.49019868963,india,BFSI,0,7647.245596612607,Application development and maintenance,2020-12-26 20:17:37.325647,154
Stage 1,Avnet,100762.0,north america,Hi-Tech,1,6998.181353808108,Application development and maintenance,2021-04-11 20:17:37.325647,155
Stage 7,Avnet,100762.0,north america,Hi-Tech,1,6998.181353808108,Application development and maintenance,2021-04-18 20:17:37.325647,155
Stage 8,Avnet,100762.0,north america,Hi-Tech,1,6998.181353808108,Application development and maintenance,2021-06-07 20:17:37.325647,155
Stage 1,Avon Products,244176.56897120597,north america,BFSI,1,16287.130278959037,Assurance services,2021-02-28 20:17:37.325647,156
Stage 9,Avon Products,244176.56897120597,north america,BFSI,1,16287.130278959037,Assurance services,2021-03-28 20:17:37.325647,156
Stage 1,Avst,117121.35023171184,north america,BFSI,1,14209.0,Application development and maintenance,2021-04-14 20:17:37.325647,157
Stage 2,Avst,117121.35023171184,north america,BFSI,1,14209.0,Application development and maintenance,2021-04-30 20:17:37.325647,157
Stage 4,Avst,117121.35023171184,north america,BFSI,1,14209.0,Application development and maintenance,2021-05-03 20:17:37.325647,157
Stage 1,Awthentikz,241002.20138630387,north america,Retail & Distribution,1,14928.03466807707,Business process outsourcing,2021-05-07 20:17:37.325647,158
Stage 9,Awthentikz,241002.20138630387,north america,Retail & Distribution,1,14928.03466807707,Business process outsourcing,2021-05-27 20:17:37.325647,158
Stage 1,Ažropostale,42821.47726981135,north america,Others,0,10379.545140177765,Business process outsourcing,2021-04-06 20:17:37.325647,159
Stage 11,Ažropostale,42821.47726981135,north america,Others,0,10379.545140177765,Business process outsourcing,2021-05-26 20:17:37.325647,159
Stage 1,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2019-05-04 20:17:37.325647,160
Stage 2,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2019-05-17 20:17:37.325647,160
Stage 3,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2020-01-25 20:17:37.325647,160
Stage 4,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2020-05-11 20:17:37.325647,160
Stage 5,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2020-08-07 20:17:37.325647,160
Stage 6,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2021-04-01 20:17:37.325647,160
Stage 7,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2021-10-08 20:17:37.325647,160
Stage 8,B/E Aerospace,31412.0,india,BFSI,0,12300.0,Engineering and Industrial services,2022-08-31 20:17:37.325647,160
Stage 1,Babcock And Wilcox,198148.07827383923,india,BFSI,1,13015.0,Application development and maintenance,2021-02-19 20:17:37.325647,161
Stage 9,Babcock And Wilcox,198148.07827383923,india,BFSI,1,13015.0,Application development and maintenance,2021-03-23 20:17:37.325647,161
Stage 1,Back To Basics Chiropractic Clinic,54154.0,north america,BFSI,1,7514.0,IT infrastructure services,2020-05-05 20:17:37.325647,162
Stage 2,Back To Basics Chiropractic Clinic,54154.0,north america,BFSI,1,7514.0,IT infrastructure services,2020-05-17 20:17:37.325647,162
Stage 11,Back To Basics Chiropractic Clinic,54154.0,north america,BFSI,1,7514.0,IT infrastructure services,2020-06-02 20:17:37.325647,162
Stage 1,Bain & Company,134768.0,europe,BFSI,1,23031.836177664096,Business process outsourcing,2019-01-01 20:17:37.325647,163
Stage 9,Bain & Company,134768.0,europe,BFSI,1,23031.836177664096,Business process outsourcing,2019-01-12 20:17:37.325647,163
Stage 1,Bain Capital,183387.15920678212,asia-pacific,BFSI,0,13313.350650883465,Consulting,2021-03-23 20:17:37.325647,164
Stage 5,Bain Capital,183387.15920678212,asia-pacific,BFSI,0,13313.350650883465,Consulting,2021-03-23 20:17:37.325647,164
Stage 6,Bain Capital,183387.15920678212,asia-pacific,BFSI,0,13313.350650883465,Consulting,2021-04-21 20:17:37.325647,164
Stage 1,Baker Hughes,130271.10237143238,others,Others,1,15780.380592136491,Application development and maintenance,2020-01-30 20:17:37.325647,165
Stage 9,Baker Hughes,130271.10237143238,others,Others,1,15780.380592136491,Application development and maintenance,2020-03-08 20:17:37.325647,165
Stage 1,Balanced Fortune,92529.46090871733,india,BFSI,1,8032.0,Application development and maintenance,2020-09-08 20:17:37.325647,166
Stage 9,Balanced Fortune,92529.46090871733,india,BFSI,1,8032.0,Application development and maintenance,2020-10-02 20:17:37.325647,166
Stage 1,Baldor Electric Company,222381.0964917344,north america,Hi-Tech,1,24515.10079070951,Application development and maintenance,2021-03-05 20:17:37.325647,167
Stage 9,Baldor Electric Company,222381.0964917344,north america,Hi-Tech,1,24515.10079070951,Application development and maintenance,2021-05-23 20:17:37.325647,167
Stage 1,Ball Corp.,224072.11688824327,europe,BFSI,0,17212.381972089013,Automation and AI,2019-07-23 20:17:37.325647,168
Stage 2,Ball Corp.,224072.11688824327,europe,BFSI,0,17212.381972089013,Automation and AI,2020-04-02 20:17:37.325647,168
Stage 11,Ball Corp.,224072.11688824327,europe,BFSI,0,17212.381972089013,Automation and AI,2020-09-11 20:17:37.325647,168
Stage 1,Bank Of America,193973.0943165242,north america,Media,1,20837.866909161814,IT infrastructure services,2020-02-21 20:17:37.325647,169
Stage 9,Bank Of America,193973.0943165242,north america,Media,1,20837.866909161814,IT infrastructure services,2020-02-26 20:17:37.325647,169
Stage 1,Bank Of New York Mellon,229125.049148663,middle east and africa,Retail & Distribution,1,5219.0,Automation and AI,2019-04-29 20:17:37.325647,170
Stage 9,Bank Of New York Mellon,229125.049148663,middle east and africa,Retail & Distribution,1,5219.0,Automation and AI,2019-05-03 20:17:37.325647,170
Stage 1,Barnes & Noble,188689.8166753599,asia-pacific,BFSI,1,4043.0,Application development and maintenance,2021-02-23 20:17:37.325647,171
Stage 2,Barnes & Noble,188689.8166753599,asia-pacific,BFSI,1,4043.0,Application development and maintenance,2021-03-21 20:17:37.325647,171
Stage 11,Barnes & Noble,188689.8166753599,asia-pacific,BFSI,1,4043.0,Application development and maintenance,2021-04-04 20:17:37.325647,171
Stage 1,Bath & Body Works,34556.68204881849,middle east and africa,BFSI,0,13733.445161008252,Application development and maintenance,2020-01-12 20:17:37.325647,172
Stage 9,Bath & Body Works,34556.68204881849,middle east and africa,BFSI,0,13733.445161008252,Application development and maintenance,2020-05-04 20:17:37.325647,172
Stage 1,Baxter International,35843.91031156649,asia-pacific,BFSI,1,10213.0,IT infrastructure services,2021-03-30 20:17:37.325647,173
Stage 9,Baxter International,35843.91031156649,asia-pacific,BFSI,1,10213.0,IT infrastructure services,2021-04-01 20:17:37.325647,173
Stage 1,Bb&T Corporation,101170.24255568827,north america,Manufacturing,1,3365.0,Application development and maintenance,2021-03-05 20:17:37.325647,174
Stage 9,Bb&T Corporation,101170.24255568827,north america,Manufacturing,1,3365.0,Application development and maintenance,2021-04-20 20:17:37.325647,174
Stage 1,Bealls,95941.72339251639,north america,Manufacturing,1,24682.670014585718,Cognitive Business Operations,2021-03-12 20:17:37.325647,175
Stage 3,Bealls,95941.72339251639,north america,Manufacturing,1,24682.670014585718,Cognitive Business Operations,2021-05-05 20:17:37.325647,175
Stage 9,Bealls,95941.72339251639,north america,Manufacturing,1,24682.670014585718,Cognitive Business Operations,2021-06-04 20:17:37.325647,175
Stage 1,Bearingpoint,230869.8352101238,UK,BFSI,1,13211.49781762096,Application development and maintenance,2019-01-27 20:17:37.325647,176
Stage 9,Bearingpoint,230869.8352101238,UK,BFSI,1,13211.49781762096,Application development and maintenance,2019-02-26 20:17:37.325647,176
Stage 1,Beasts Of Beauty,118220.32399817115,europe,Hi-Tech,1,5889.491568553024,Application development and maintenance,2021-02-26 20:17:37.325647,177
Stage 9,Beasts Of Beauty,118220.32399817115,europe,Hi-Tech,1,5889.491568553024,Application development and maintenance,2021-04-09 20:17:37.325647,177
Stage 1,Beazer Homes Usa,262705.6850770159,others,BFSI,0,25948.191386248956,Business process outsourcing,2020-09-11 20:17:37.325647,178
Stage 2,Beazer Homes Usa,262705.6850770159,others,BFSI,0,25948.191386248956,Business process outsourcing,2020-11-30 20:17:37.325647,178
Stage 11,Beazer Homes Usa,262705.6850770159,others,BFSI,0,25948.191386248956,Business process outsourcing,2021-06-11 20:17:37.325647,178
Stage 1,Bebo,39101.0,north america,Manufacturing,1,26242.887047246433,Assurance services,2020-02-24 20:17:37.325647,179
Stage 2,Bebo,39101.0,north america,Manufacturing,1,26242.887047246433,Assurance services,2020-05-13 20:17:37.325647,179
Stage 11,Bebo,39101.0,north america,Manufacturing,1,26242.887047246433,Assurance services,2020-07-10 20:17:37.325647,179
Stage 1,Bechtel,183488.27376783983,europe,Retail & Distribution,1,20308.330163577335,Enterprise solution,2021-03-15 20:17:37.325647,180
Stage 9,Bechtel,183488.27376783983,europe,Retail & Distribution,1,20308.330163577335,Enterprise solution,2021-03-31 20:17:37.325647,180
Stage 1,Beckman Coulter,148547.8220097985,middle east and africa,BFSI,1,6221.0,Application development and maintenance,2020-04-15 20:17:37.325647,181
Stage 2,Beckman Coulter,148547.8220097985,middle east and africa,BFSI,1,6221.0,Application development and maintenance,2020-08-26 20:17:37.325647,181
Stage 9,Beckman Coulter,148547.8220097985,middle east and africa,BFSI,1,6221.0,Application development and maintenance,2020-09-06 20:17:37.325647,181
Stage 1,Becton Dickinson,243582.56629308462,india,BFSI,1,13356.240293932668,Cognitive Business Operations,2021-03-01 20:17:37.325647,182
Stage 4,Becton Dickinson,243582.56629308462,india,BFSI,1,13356.240293932668,Cognitive Business Operations,2021-03-17 20:17:37.325647,182
Stage 6,Becton Dickinson,243582.56629308462,india,BFSI,1,13356.240293932668,Cognitive Business Operations,2021-05-15 20:17:37.325647,182
Stage 7,Becton Dickinson,243582.56629308462,india,BFSI,1,13356.240293932668,Cognitive Business Operations,2021-06-16 20:17:37.325647,182
Stage 8,Becton Dickinson,243582.56629308462,india,BFSI,1,13356.240293932668,Cognitive Business Operations,2021-08-14 20:17:37.325647,182
Stage 1,Bed Bath & Beyond,159664.57127820508,middle east and africa,BFSI,1,24153.854642698632,Enterprise solution,2021-03-25 20:17:37.325647,183
Stage 2,Bed Bath & Beyond,159664.57127820508,middle east and africa,BFSI,1,24153.854642698632,Enterprise solution,2021-05-25 20:17:37.325647,183
Stage 11,Bed Bath & Beyond,159664.57127820508,middle east and africa,BFSI,1,24153.854642698632,Enterprise solution,2021-07-02 20:17:37.325647,183
Stage 1,Belk,55951.20747813702,north america,BFSI,1,20075.485531732087,Engineering and Industrial services,2020-07-01 20:17:37.325647,184
Stage 9,Belk,55951.20747813702,north america,BFSI,1,20075.485531732087,Engineering and Industrial services,2020-08-07 20:17:37.325647,184
Stage 1,Belkin,255953.85207885734,middle east and africa,Telecom,1,7069.896645593924,IT infrastructure services,2019-07-29 20:17:37.325647,185
Stage 9,Belkin,255953.85207885734,middle east and africa,Telecom,1,7069.896645593924,IT infrastructure services,2019-08-15 20:17:37.325647,185
Stage 1,Belle Ladi,203629.16670577574,north america,Others,1,11144.557605338938,Engineering and Industrial services,2020-03-25 20:17:37.325647,186
Stage 9,Belle Ladi,203629.16670577574,north america,Others,1,11144.557605338938,Engineering and Industrial services,2020-04-08 20:17:37.325647,186
Stage 1,Belle Lady,95163.99070948063,north america,BFSI,1,16294.89146375887,Enterprise solution,2021-03-01 20:17:37.325647,187
Stage 4,Belle Lady,95163.99070948063,north america,BFSI,1,16294.89146375887,Enterprise solution,2021-03-15 20:17:37.325647,187
Stage 6,Belle Lady,95163.99070948063,north america,BFSI,1,16294.89146375887,Enterprise solution,2021-04-19 20:17:37.325647,187
Stage 11,Belle Lady,95163.99070948063,north america,BFSI,1,16294.89146375887,Enterprise solution,2021-05-21 20:17:37.325647,187
Stage 1,Bellwether Technology Corporation,35356.132334310656,north america,BFSI,0,4759.0,Application development and maintenance,2020-05-25 20:17:37.325647,188
Stage 9,Bellwether Technology Corporation,35356.132334310656,north america,BFSI,0,4759.0,Application development and maintenance,2020-07-05 20:17:37.325647,188
Stage 1,Bemis Manufacturing Company,110969.58883798718,north america,BFSI,1,19480.465483212945,Cognitive Business Operations,2021-03-03 20:17:37.325647,189
Stage 8,Bemis Manufacturing Company,110969.58883798718,north america,BFSI,1,19480.465483212945,Cognitive Business Operations,2021-06-01 20:17:37.325647,189
Stage 1,Benchmark Electronics,99397.12811685776,india,Retail & Distribution,1,15943.047018178782,IT infrastructure services,2019-04-20 20:17:37.325647,190
Stage 9,Benchmark Electronics,99397.12811685776,india,Retail & Distribution,1,15943.047018178782,IT infrastructure services,2019-06-03 20:17:37.325647,190
Stage 1,Benesome,200689.37919505406,europe,Hi-Tech,1,24079.22595233961,Engineering and Industrial services,2021-01-29 20:17:37.325647,191
Stage 9,Benesome,200689.37919505406,europe,Hi-Tech,1,24079.22595233961,Engineering and Industrial services,2021-04-05 20:17:37.325647,191
Stage 1,Berkshire Hathaway,182703.2979031396,north america,Media,1,10076.0,Business process outsourcing,2021-04-11 20:17:37.325647,192
Stage 3,Berkshire Hathaway,182703.2979031396,north america,Media,1,10076.0,Business process outsourcing,2021-05-10 20:17:37.325647,192
Stage 5,Berkshire Hathaway,182703.2979031396,north america,Media,1,10076.0,Business process outsourcing,2021-06-05 20:17:37.325647,192
Stage 6,Berkshire Hathaway,182703.2979031396,north america,Media,1,10076.0,Business process outsourcing,2021-06-22 20:17:37.325647,192
Stage 11,Berkshire Hathaway,182703.2979031396,north america,Media,1,10076.0,Business process outsourcing,2021-08-03 20:17:37.325647,192
Stage 1,Berry Plastics,250249.69590467386,north america,BFSI,0,17047.936989074562,Application development and maintenance,2020-12-21 20:17:37.325647,193
Stage 9,Berry Plastics,250249.69590467386,north america,BFSI,0,17047.936989074562,Application development and maintenance,2021-05-24 20:17:37.325647,193
Stage 1,Best Biz Survis,120476.34691169328,north america,BFSI,1,20627.8166404317,Application development and maintenance,2020-09-05 20:17:37.325647,194
Stage 9,Best Biz Survis,120476.34691169328,north america,BFSI,1,20627.8166404317,Application development and maintenance,2020-09-10 20:17:37.325647,194
Stage 1,Best Buy,53877.0,north america,Telecom,1,14921.123904670394,Application development and maintenance,2019-01-15 20:17:37.325647,195
Stage 9,Best Buy,53877.0,north america,Telecom,1,14921.123904670394,Application development and maintenance,2019-02-23 20:17:37.325647,195
Stage 1,Better Business Ideas And Services,72858.00462719743,north america,Hi-Tech,0,24854.590536443815,Business process outsourcing,2021-01-29 20:17:37.325647,196
Stage 2,Better Business Ideas And Services,72858.00462719743,north america,Hi-Tech,0,24854.590536443815,Business process outsourcing,2021-03-26 20:17:37.325647,196
Stage 3,Better Business Ideas And Services,72858.00462719743,north america,Hi-Tech,0,24854.590536443815,Business process outsourcing,2021-05-10 20:17:37.325647,196
Stage 4,Better Business Ideas And Services,72858.00462719743,north america,Hi-Tech,0,24854.590536443815,Business process outsourcing,2021-08-18 20:17:37.325647,196
Stage 7,Better Business Ideas And Services,72858.00462719743,north america,Hi-Tech,0,24854.590536443815,Business process outsourcing,2021-09-07 20:17:37.325647,196
Stage 1,Bfg Technologies,241590.48836898964,north america,Retail & Distribution,1,13561.40940900283,Application development and maintenance,2020-12-26 20:17:37.325647,197
Stage 9,Bfg Technologies,241590.48836898964,north america,Retail & Distribution,1,13561.40940900283,Application development and maintenance,2020-12-27 20:17:37.325647,197
